"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Overhead Press (Barbell)";"1";"20.41165665";"10";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Overhead Press (Barbell)";"2";"20.41165665";"12";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Overhead Press (Barbell)";"3";"20.41165665";"13";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Dumbbell)";"1";"4.535923700000001";"12";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Dumbbell)";"2";"4.535923700000001";"12";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Dumbbell)";"3";"4.535923700000001";"15";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Dumbbell)";"4";"4.535923700000001";"15";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Dumbbell)";"5";"4.535923700000001";"15";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Dumbbell)";"6";"4.535923700000001";"15";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Machine)";"1";"13.6077711";"18";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Machine)";"2";"13.6077711";"15";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lateral Raise (Machine)";"3";"13.6077711";"16";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lying pelvic tilts";"1";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lying pelvic tilts";"2";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Lying pelvic tilts";"3";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Hip Thrust (Bodyweight)";"1";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Hip Thrust (Bodyweight)";"2";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Hip Thrust (Bodyweight)";"3";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Front Raise (Dumbbell)";"1";"3.401942775";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Z-press w/ dumbbells";"1";"3.401942775";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Z-press w/ dumbbells";"2";"3.401942775";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Z-press w/ dumbbells";"3";"3.401942775";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Ball squeeze (in between knees)";"1";"3.62873896";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Ball squeeze (in between knees)";"2";"3.62873896";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Ball squeeze (in between knees)";"3";"3.62873896";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Flat Knee Raise";"1";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Flat Knee Raise";"2";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Flat Knee Raise";"3";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Superman";"1";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Superman";"2";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"25";"2021-05-24 04:04:38";"Aesthetic Focus Session - Shoulder";"3697";"Superman";"3";"";"20";"";"";"";"";"all exercises 3 sets x 10-20 reps"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Shrug (Barbell)";"Note";"";"";"";"";"";"2 sets x 4-6 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Shrug (Barbell)";"1";"22.6796185";"10";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Shrug (Barbell)";"2";"22.6796185";"10";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Pull Up (Assisted)";"Note";"";"";"";"";"";"3 sets x 4-8 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Pull Up (Assisted)";"1";"52.163122550000004";"15";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Pull Up (Assisted)";"2";"40.8233133";"12";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Pull Up (Assisted)";"3";"34.01942775";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Pull Up (Assisted)";"4";"34.01942775";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Pull Up (Assisted)";"5";"34.01942775";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"Note";"";"";"";"";"";"5 sets x 6-8 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"W";"9.071847400000001";"12";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"W";"11.33980925";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"W";"13.6077711";"5";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"1";"15.875732950000002";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"2";"15.875732950000002";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"3";"15.875732950000002";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"4";"15.875732950000002";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Incline Bench Press (Dumbbell)";"5";"15.875732950000002";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Arnold Press (Dumbbell)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Arnold Press (Dumbbell)";"1";"9.071847400000001";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Arnold Press (Dumbbell)";"2";"9.071847400000001";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Arnold Press (Dumbbell)";"3";"9.071847400000001";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Arnold Press (Dumbbell)";"4";"9.071847400000001";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Reverse Fly (Cable)";"Note";"";"";"";"";"";"1 set x 8-10 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Reverse Fly (Cable)";"1";"24.947580350000003";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Reverse Fly (Cable)";"2";"24.947580350000003";"10";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Bicep Curl (Dumbbell)";"Note";"";"";"";"";"";"Alternating supinated curls; 4 sets x 6-8 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Bicep Curl (Dumbbell)";"1";"6.80388555";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Bicep Curl (Dumbbell)";"2";"6.80388555";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Bicep Curl (Dumbbell)";"3";"6.80388555";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Bicep Curl (Dumbbell)";"4";"6.80388555";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Chest Dip (Assisted)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Chest Dip (Assisted)";"1";"34.01942775";"10";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Chest Dip (Assisted)";"2";"27.2155422";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Chest Dip (Assisted)";"3";"22.6796185";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Chest Dip (Assisted)";"4";"20.41165665";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Chest Dip (Assisted)";"5";"20.41165665";"8";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Seated Calf Raise (Plate Loaded)";"Note";"";"";"";"";"";"4 sets x 10-20 reps";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Seated Calf Raise (Plate Loaded)";"1";"11.33980925";"12";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Seated Calf Raise (Plate Loaded)";"2";"11.33980925";"20";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Seated Calf Raise (Plate Loaded)";"3";"11.33980925";"20";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"26";"2021-05-26 04:07:02";"Aesthetic Ph1 Foundational Day2";"4060";"Seated Calf Raise (Plate Loaded)";"4";"11.33980925";"20";"";"";"";"";"didn't do deads, Lunges, sit-ups"
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Front Squat (Barbell)";"Note";"";"";"";"";"";"3 sets x 8-12 reps";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Front Squat (Barbell)";"W";"20.41165665";"12";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Front Squat (Barbell)";"W";"29.48350405";"10";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Front Squat (Barbell)";"1";"34.01942775";"10";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Front Squat (Barbell)";"2";"34.01942775";"12";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Front Squat (Barbell)";"3";"34.01942775";"12";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"T Bar Row";"Note";"";"";"";"";"";"4 sets x 6-8 reps";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"T Bar Row";"1";"24.947580350000003";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"T Bar Row";"2";"24.947580350000003";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"T Bar Row";"3";"24.947580350000003";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"T Bar Row";"4";"24.947580350000003";"10";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"W";"13.6077711";"12";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"W";"15.875732950000002";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"1";"18.143694800000002";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"2";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"3";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Bench Press (Dumbbell)";"4";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Upright Row (Barbell)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Upright Row (Barbell)";"1";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Upright Row (Barbell)";"2";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Upright Row (Barbell)";"3";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Upright Row (Barbell)";"4";"20.41165665";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"1";"6.80388555";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"2";"9.071847400000001";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"3";"6.80388555";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"4";"6.80388555";"9";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"5";"6.80388555";"10";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"6";"6.80388555";"12";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"7";"6.80388555";"10";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Preacher Curl (Dumbbell)";"8";"6.80388555";"15";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Triceps Extension (Dumbbell)";"Note";"";"";"";"";"";"4 sets x 6-8 reps";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Triceps Extension (Dumbbell)";"1";"11.33980925";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Triceps Extension (Dumbbell)";"2";"11.33980925";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Triceps Extension (Dumbbell)";"3";"11.33980925";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Triceps Extension (Dumbbell)";"4";"11.33980925";"8";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Goblet Squat (Kettlebell)";"1";"11.33980925";"10";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Goblet Squat (Kettlebell)";"2";"11.33980925";"15";"";"";"";"";""
"27";"2021-05-28 04:05:37";"Aesthetic Ph1 Foundational Day3";"3555";"Goblet Squat (Kettlebell)";"3";"11.33980925";"15";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"90/90 stretch";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"90/90 stretch";"2";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Lizard with rotation";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Lizard with rotation";"2";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Dynamic hip rotation";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Dynamic hip rotation";"2";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Dynamic frogger";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Dynamic toe touch";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Dynamic toe touch";"2";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Shoulder dislocated (w. stick)";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Thread the needle";"1";"";"5";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Thread the needle";"2";"";"5";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Wall press";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Wall circles";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Wall circles";"2";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"No money drill";"1";"";"20";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Handcuff with rotation";"1";"";"3";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Adducter stretch (L-shape)";"1";"";"10";"";"";"";"";""
"28";"2021-05-29 07:32:47";"Mobility";"2570";"Adducter stretch (L-shape)";"2";"";"10";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Hip Thrust (Bodyweight)";"1";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Hip Thrust (Bodyweight)";"2";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Hip Thrust (Bodyweight)";"3";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Dead bug";"1";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Dead bug";"2";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Dead bug";"3";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Dead bug";"4";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Bird dog";"1";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Bird dog";"2";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Bird dog";"3";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Bird dog";"4";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Bird dog";"5";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Bird dog";"6";"";"15";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Lying pelvic tilts";"1";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Lying pelvic tilts";"2";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Lying pelvic tilts";"3";"";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"1";"0.0";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"2";"0.0";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"3";"0.0";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"4";"0.0";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"5";"0.0";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"6";"0.0";"20";"";"";"";"";""
"29";"2021-05-29 08:15:52";"Anterior Pelvic Tilt Corrections";"1676";"Donkey kickbacks";"7";"0.0";"20";"";"";"";"";""
